id,restaurant_name,category,esimated_cooking_time,latitude,longitude
R_79999,Restaurant DEY,ICECREAM,43.0,13.7777667,100.5104098
R_79988,Restaurant DEZ,ICECREAM,69.0,13.887784,100.643249
R_79984,Restaurant DFA,ICECREAM,25.0,13.806634,100.519462
R_79977,Restaurant DFB,ICECREAM,27.0,13.74661553,100.5313456
R_79955,Restaurant DFC,ICECREAM,54.0,13.75233925,100.4972661
R_79951,Restaurant DFD,ICECREAM,55.0,13.7761131,100.5618767
R_79945,Restaurant DFE,ICECREAM,46.0,13.760583,100.569713
R_79944,Restaurant DFF,ICECREAM,31.0,13.709208,100.391916
R_79943,Restaurant DFG,ICECREAM,20.0,13.741704,100.542294
R_79941,Restaurant DFH,ICECREAM,60.0,13.93268191,100.634261
R_79927,Restaurant DFI,ICECREAM,27.0,13.9051978,100.5500597
R_79925,Restaurant DFJ,ICECREAM,20.0,13.937235,100.539794
R_79923,Restaurant DFK,ICECREAM,24.0,13.782376,100.472981
R_79919,Restaurant DFL,ICECREAM,40.0,13.71277303,100.5846519
R_79909,Restaurant DFM,ICECREAM,59.0,13.747854,100.55575
R_79890,Restaurant DFN,ICECREAM,35.0,13.727399,100.619937
R_79889,Restaurant DFO,ICECREAM,12.0,13.80410066,100.5540378
R_79868,Restaurant DFP,ICECREAM,53.0,13.712499,100.526658
R_79864,Restaurant DFQ,ICECREAM,114.0,13.799229,100.393515
R_79858,Restaurant DFR,ICECREAM,122.0,13.72619271,100.5101657
R_79857,Restaurant DFS,ICECREAM,115.0,13.79344657,100.6863229
R_79856,Restaurant DFT,ICECREAM,82.0,13.62184096,100.6492086
R_79852,Restaurant DFU,ICECREAM,133.0,13.83988019,100.5743029
R_79848,Restaurant DFV,ICECREAM,147.0,13.706225,100.508685
R_79847,Restaurant DFW,ICECREAM,129.0,13.813864,100.56154
R_79845,Restaurant DFX,ICECREAM,72.0,13.96824736,100.6166258
R_79844,Restaurant DFY,ICECREAM,128.0,13.788234,100.502355
R_79831,Restaurant DFZ,ICECREAM,122.0,13.755995,100.485833
R_79829,Restaurant DGA,ICECREAM,126.0,13.793599,100.711123
R_79827,Restaurant DGB,ICECREAM,109.0,13.728494,100.534781
R_79823,Restaurant DGC,ICECREAM,107.0,13.746597,100.539362
R_79819,Restaurant DGD,ICECREAM,104.0,13.71384382,100.4645726
R_79807,Restaurant DGE,ICECREAM,141.0,13.740285,100.510746
R_79798,Restaurant DGF,ICECREAM,75.0,13.66397517,100.4390732
R_79785,Restaurant DGG,ICECREAM,72.0,13.840108,100.545977
R_79779,Restaurant DGH,ICECREAM,118.0,13.839426,100.594813
R_79771,Restaurant DGI,ICECREAM,116.0,13.71070861,100.4114275
R_79751,Restaurant DGJ,ICECREAM,137.0,13.6913541,100.6156929
R_79730,Restaurant DGK,ICECREAM,131.0,13.71942,100.507401
R_79689,Restaurant DGL,ICECREAM,72.0,13.74719,100.578795
R_79684,Restaurant DGM,ICECREAM,107.0,13.813102,100.561927
R_79680,Restaurant DGN,ICECREAM,150.0,13.77995,100.555555
R_79668,Restaurant DGO,ICECREAM,70.0,13.678853,100.610361
R_79647,Restaurant DGP,ICECREAM,70.0,13.716753,100.472152
R_79645,Restaurant DGQ,ICECREAM,80.0,13.9209586,100.6029691
R_79633,Restaurant DGR,ICECREAM,103.0,13.7427731,100.3565567
R_79629,Restaurant DGS,ICECREAM,145.0,13.771712,100.443551
R_79627,Restaurant DGT,ICECREAM,133.0,13.708123,100.507737
R_79617,Restaurant DGU,ICECREAM,121.0,13.8588436,100.6975814
R_79609,Restaurant DGV,ICECREAM,71.0,13.96843411,100.615913
R_79607,Restaurant DGW,ICECREAM,120.0,13.86532841,100.5715834
R_79606,Restaurant DGX,ICECREAM,92.0,13.734634,100.496758
R_79603,Restaurant DGY,ICECREAM,132.0,13.801969,100.5582
R_79602,Restaurant DGZ,ICECREAM,93.0,13.67902151,100.3369928
R_79584,Restaurant DHA,ICECREAM,120.0,14.07327064,100.618579
R_79570,Restaurant DHB,ICECREAM,145.0,13.757337,100.513206
R_79561,Restaurant DHC,ICECREAM,129.0,13.86616639,100.5722269
R_79541,Restaurant DHD,ICECREAM,88.0,13.73857,100.407035
R_79527,Restaurant DHE,ICECREAM,77.0,13.727709,100.769491
R_79511,Restaurant DHF,ICECREAM,113.0,13.7349599,100.5260077
R_79505,Restaurant DHG,ICECREAM,141.0,13.8371622,100.6617211
R_79496,Restaurant DHH,ICECREAM,102.0,13.6995574,100.6427265
R_79490,Restaurant DHI,ICECREAM,147.0,13.777794,100.57017
R_79480,Restaurant DHJ,ICECREAM,138.0,13.70582,100.357504
R_79474,Restaurant DHK,ICECREAM,144.0,13.694214,100.508537
R_79469,Restaurant DHL,ICECREAM,102.0,13.72843393,100.5145661
R_79454,Restaurant DHM,ICECREAM,126.0,13.73408,100.4054713
R_79432,Restaurant DHN,ICECREAM,143.0,14.0210941,100.6569771
R_79431,Restaurant DHO,ICECREAM,113.0,13.73266859,100.569699
R_79427,Restaurant DHP,ICECREAM,115.0,13.711296,100.541228
R_79411,Restaurant DHQ,ICECREAM,140.0,13.819385,100.532342
R_79392,Restaurant DHR,ICECREAM,105.0,13.751552,100.622639
R_79390,Restaurant DHS,ICECREAM,106.0,13.8132055,100.5486663
R_79388,Restaurant DHT,ICECREAM,88.0,13.768632,100.571616
R_79381,Restaurant DHU,ICECREAM,128.0,13.7904791,100.5445458
R_79352,Restaurant DHV,ICECREAM,136.0,13.74284375,100.5088088
R_79339,Restaurant DHW,ICECREAM,107.0,13.723638,100.548407
R_79334,Restaurant DHX,ICECREAM,121.0,13.818546,100.557279
R_79329,Restaurant DHY,ICECREAM,140.0,13.75365443,100.7712632
R_79324,Restaurant DHZ,ICECREAM,145.0,13.618405,100.511541
R_79319,Restaurant DIA,ICECREAM,97.0,13.738111,100.558869
R_79307,Restaurant DIB,ICECREAM,131.0,13.91946,100.68439
R_79294,Restaurant DIC,ICECREAM,98.0,13.775484,100.48379
R_79289,Restaurant DID,ICECREAM,71.0,13.84103153,100.698431
R_79287,Restaurant DIE,ICECREAM,124.0,13.784314,100.511821
R_79286,Restaurant DIF,ICECREAM,91.0,13.78798,100.543838
R_79266,Restaurant DIG,ICECREAM,122.0,13.677429,100.501179
R_79264,Restaurant DIH,ICECREAM,139.0,13.7212052,100.5172142
R_79252,Restaurant DII,ICECREAM,134.0,13.64679443,100.5927233
R_79245,Restaurant DIJ,ICECREAM,96.0,13.723315,100.749503
R_79232,Restaurant DIK,ICECREAM,100.0,13.766835,100.642147
R_79227,Restaurant DIL,ICECREAM,83.0,13.831344,100.699046
R_79214,Restaurant DIM,ICECREAM,114.0,13.73195,100.567096
R_79213,Restaurant DIN,ICECREAM,149.0,13.7116059,100.521593
R_79208,Restaurant DIO,ICECREAM,120.0,13.746881,100.52382
R_79198,Restaurant DIP,ICECREAM,150.0,13.745481,100.529878
R_79178,Restaurant DIQ,ICECREAM,118.0,13.77924112,100.5227394
R_79167,Restaurant DIR,ICECREAM,145.0,13.75548549,100.5001303
R_79164,Restaurant DIS,ICECREAM,94.0,13.67066382,100.6360688
R_79153,Restaurant DIT,ICECREAM,124.0,13.85518546,100.54215
R_79152,Restaurant DIU,ICECREAM,123.0,13.668762,100.633947
R_79142,Restaurant DIV,ICECREAM,129.0,13.682318,100.440788
R_79127,Restaurant DIW,ICECREAM,144.0,13.741269,100.422751
R_79119,Restaurant DIX,ICECREAM,148.0,13.698816,100.604537
R_79113,Restaurant DIY,ICECREAM,96.0,13.78933392,100.5621666
R_79112,Restaurant DIZ,ICECREAM,70.0,13.893375,100.559253
R_79110,Restaurant DJA,ICECREAM,106.0,13.960146,100.621132
R_79109,Restaurant DJB,ICECREAM,139.0,13.8042684,100.5991543
R_79108,Restaurant DJC,ICECREAM,131.0,13.716214,100.590166
R_79093,Restaurant DJD,ICECREAM,143.0,13.697192,100.473539
R_79090,Restaurant DJE,ICECREAM,98.0,13.7465966,100.5393615
R_79073,Restaurant DJF,ICECREAM,139.0,13.69157252,100.4545332
R_79068,Restaurant DJG,ICECREAM,67.0,13.91301,100.497777
R_79064,Restaurant DJH,ICECREAM,73.0,13.762487,100.494228
R_79038,Restaurant DJI,ICECREAM,118.0,13.96769,100.643163
R_79034,Restaurant DJJ,ICECREAM,109.0,13.911285,100.547268
R_79032,Restaurant DJK,ICECREAM,79.0,13.730081,100.531763
R_79013,Restaurant DJL,ICECREAM,68.0,13.678841,100.624783
R_78993,Restaurant DJM,ICECREAM,94.0,13.72019964,100.5693546
R_78991,Restaurant DJN,ICECREAM,130.0,13.854306,100.518498
R_78989,Restaurant DJO,ICECREAM,104.0,13.7201557,100.5188164
R_78986,Restaurant DJP,ICECREAM,130.0,13.77056484,100.4940783
R_78985,Restaurant DJQ,ICECREAM,111.0,13.723197,100.780746
R_78977,Restaurant DJR,ICECREAM,101.0,13.69376392,100.6462656
R_78974,Restaurant DJS,ICECREAM,100.0,13.73235739,100.5695068
R_78968,Restaurant DJT,ICECREAM,61.0,13.88300633,100.5653849
R_78960,Restaurant DJU,ICECREAM,50.0,13.776792,100.675828
R_78959,Restaurant DJV,ICECREAM,62.0,13.807745,100.590838
R_78956,Restaurant DJW,ICECREAM,99.0,13.66806182,100.6392429
R_78928,Restaurant DJX,ICECREAM,114.0,13.763181,100.679066
R_78918,Restaurant DJY,ICECREAM,84.0,13.76724173,100.5715738
R_78891,Restaurant DJZ,ICECREAM,119.0,13.725169,100.524037
R_78884,Restaurant DKA,ICECREAM,87.0,13.694876,100.602796
R_78880,Restaurant DKB,ICECREAM,86.0,13.699466,100.483492
R_78876,Restaurant DKC,ICECREAM,87.0,13.816044,100.560301
R_78870,Restaurant DKD,ICECREAM,109.0,13.7113405,100.593702
R_78869,Restaurant DKE,ICECREAM,92.0,13.767724,100.643933
R_78868,Restaurant DKF,ICECREAM,119.0,13.91035385,100.5411253
R_78863,Restaurant DKG,ICECREAM,108.0,13.7149126,100.5913258
R_78858,Restaurant DKH,ICECREAM,84.0,13.849297,100.639784
R_78857,Restaurant DKI,ICECREAM,108.0,13.72987615,100.5860346
R_78850,Restaurant DKJ,ICECREAM,133.0,13.6553746,100.6441084
R_78846,Restaurant DKK,ICECREAM,84.0,13.719283,100.577157
R_78824,Restaurant DKL,ICECREAM,141.0,13.83419363,100.6649878
R_78816,Restaurant DKM,ICECREAM,141.0,13.845092,100.648431
R_78812,Restaurant DKN,ICECREAM,149.0,13.8244917,100.6787488
R_78806,Restaurant DKO,ICECREAM,78.0,13.71415126,100.5919441
R_78800,Restaurant DKP,ICECREAM,114.0,13.721144,100.556242
R_78787,Restaurant DKQ,ICECREAM,80.0,13.661554,100.604747
R_78783,Restaurant DKR,ICECREAM,113.0,14.06052391,100.6422409
R_78758,Restaurant DKS,ICECREAM,70.0,13.73571729,100.6422339
R_78736,Restaurant DKT,ICECREAM,81.0,13.74229988,100.6250834
R_78732,Restaurant DKU,ICECREAM,147.0,13.857747,100.640975
R_78730,Restaurant DKV,ICECREAM,75.0,13.65131248,100.4758997
R_78723,Restaurant DKW,ICECREAM,141.0,13.8125379,100.5484787
R_78717,Restaurant DKX,ICECREAM,82.0,13.7781457,100.6604368
R_78714,Restaurant DKY,ICECREAM,125.0,13.711339,100.609786
R_78707,Restaurant DKZ,ICECREAM,149.0,13.721872,100.56525
R_78685,Restaurant DLA,ICECREAM,123.0,13.775787,100.669177
R_78684,Restaurant DLB,ICECREAM,129.0,13.688124,100.647526
R_78681,Restaurant DLC,ICECREAM,128.0,13.7209192,100.5001909
R_78678,Restaurant DLD,ICECREAM,82.0,13.74151105,100.552041
R_78667,Restaurant DLE,ICECREAM,138.0,13.733012,100.530632
R_78659,Restaurant DLF,ICECREAM,137.0,13.72061378,100.476141
R_78653,Restaurant DLG,ICECREAM,133.0,13.798985,100.634735
R_78651,Restaurant DLH,ICECREAM,116.0,13.86138311,100.6938706
R_78630,Restaurant DLI,ICECREAM,81.0,13.748179,100.54187
R_78629,Restaurant DLJ,ICECREAM,95.0,13.75025674,100.4674264
R_78620,Restaurant DLK,ICECREAM,134.0,13.877639,100.574653
R_78616,Restaurant DLL,ICECREAM,82.0,13.74713805,100.534244
R_78610,Restaurant DLM,ICECREAM,136.0,13.743995,100.541395
R_78600,Restaurant DLN,ICECREAM,133.0,13.863983,100.496343
R_78592,Restaurant DLO,ICECREAM,90.0,13.96716683,100.6067204
R_78591,Restaurant DLP,ICECREAM,107.0,13.735984,100.576255
R_78588,Restaurant DLQ,ICECREAM,126.0,13.858383,100.642187
R_78586,Restaurant DLR,ICECREAM,105.0,13.737276,100.494422
R_78577,Restaurant DLS,ICECREAM,95.0,13.672042,100.682988
R_78575,Restaurant DLT,ICECREAM,94.0,13.93240566,100.6526641
R_78573,Restaurant DLU,ICECREAM,85.0,13.775524,100.668949
R_78568,Restaurant DLV,ICECREAM,91.0,13.9085648,100.5641102
R_78566,Restaurant DLW,ICECREAM,87.0,13.744971,100.53006
R_78559,Restaurant DLX,ICECREAM,132.0,13.77997533,100.6506875
R_78555,Restaurant DLY,ICECREAM,77.0,13.70873,100.367115
R_78551,Restaurant DLZ,ICECREAM,85.0,13.86953033,100.5558902
R_78548,Restaurant DMA,ICECREAM,77.0,13.7698697,100.4939769
R_78510,Restaurant DMB,ICECREAM,144.0,13.745088,100.53385
R_78506,Restaurant DMC,ICECREAM,83.0,13.865127,100.519978
R_78505,Restaurant DMD,ICECREAM,100.0,13.97835055,100.5922104
R_78504,Restaurant DME,ICECREAM,109.0,13.638469,100.372739
R_78493,Restaurant DMF,ICECREAM,93.0,13.816033,100.560517
R_78492,Restaurant DMG,ICECREAM,131.0,13.720211,100.396181
R_78485,Restaurant DMH,ICECREAM,141.0,13.74836604,100.5639324
R_78484,Restaurant DMI,ICECREAM,132.0,13.864755,100.481826
R_78480,Restaurant DMJ,ICECREAM,145.0,13.755552,100.613007
R_78476,Restaurant DMK,ICECREAM,78.0,13.72779,100.506884
R_78475,Restaurant DML,ICECREAM,131.0,13.724438,100.529325
R_78465,Restaurant DMM,ICECREAM,147.0,13.88185802,100.5434981
R_78455,Restaurant DMN,ICECREAM,85.0,13.7369796,100.5243807
R_78451,Restaurant DMO,ICECREAM,116.0,13.65043183,100.6412509
R_78447,Restaurant DMP,ICECREAM,110.0,13.9888135,100.617475
R_78438,Restaurant DMQ,ICECREAM,82.0,13.75849,100.565749
R_78434,Restaurant DMR,ICECREAM,77.0,13.732876,100.648839
R_78429,Restaurant DMS,ICECREAM,70.0,13.79863775,100.5957073
R_78426,Restaurant DMT,ICECREAM,141.0,13.63176057,100.7164532
R_78425,Restaurant DMU,ICECREAM,115.0,13.640301,100.373742
R_78417,Restaurant DMV,ICECREAM,123.0,13.804123,100.596801
R_78410,Restaurant DMW,ICECREAM,120.0,13.596962,100.744294
R_78408,Restaurant DMX,ICECREAM,133.0,13.735881,100.485897
R_78404,Restaurant DMY,ICECREAM,100.0,13.789467,100.479489
R_78401,Restaurant DMZ,ICECREAM,43.0,13.677982,100.628423
R_78400,Restaurant DNA,ICECREAM,74.0,13.789486,100.575509
R_78396,Restaurant DNB,ICECREAM,21.0,13.6940818,100.6478684
R_78394,Restaurant DNC,ICECREAM,74.0,13.83937,100.55054
R_78362,Restaurant DND,ICECREAM,52.0,13.6955419,100.6057199
R_78361,Restaurant DNE,ICECREAM,15.0,13.88121089,100.6519041
R_78346,Restaurant DNF,ICECREAM,25.0,13.7343285,100.5274786
R_78342,Restaurant DNG,ICECREAM,46.0,13.704694,100.491614
R_78339,Restaurant DNH,ICECREAM,24.0,13.753913,100.457821
R_78334,Restaurant DNI,ICECREAM,46.0,14.0661069,100.6060623
R_78328,Restaurant DNJ,ICECREAM,23.0,13.764808,100.657118
R_78324,Restaurant DNK,ICECREAM,60.0,13.694171,100.495206
R_78318,Restaurant DNL,ICECREAM,45.0,13.779887,100.487604
R_78317,Restaurant DNM,ICECREAM,59.0,13.72605289,100.618375
R_78310,Restaurant DNN,ICECREAM,77.0,13.8083669,100.5756502
R_78309,Restaurant DNO,ICECREAM,53.0,13.94063864,100.5531911
R_78303,Restaurant DNP,ICECREAM,29.0,13.85614,100.542342
R_78293,Restaurant DNQ,ICECREAM,65.0,13.83169559,100.6760257
R_78292,Restaurant DNR,ICECREAM,32.0,13.7465979,100.5388143
R_78290,Restaurant DNS,ICECREAM,38.0,13.768031,100.60496
R_78278,Restaurant DNT,ICECREAM,37.0,13.86379225,100.6147563
R_78273,Restaurant DNU,ICECREAM,55.0,13.7586825,100.4871821
R_78261,Restaurant DNV,ICECREAM,35.0,13.84939,100.721356
R_78252,Restaurant DNW,ICECREAM,65.0,13.832522,100.570927
R_78250,Restaurant DNX,ICECREAM,25.0,13.746069,100.534793
R_78247,Restaurant DNY,ICECREAM,24.0,13.725498,100.5793576
R_78246,Restaurant DNZ,ICECREAM,67.0,13.822534,100.515249
R_78237,Restaurant DOA,ICECREAM,54.0,13.874186,100.530839
R_78227,Restaurant DOB,ICECREAM,35.0,13.778705,100.543821
R_78219,Restaurant DOC,ICECREAM,55.0,13.67846054,100.4140701
R_78215,Restaurant DOD,ICECREAM,51.0,13.747233,100.541053
R_78200,Restaurant DOE,ICECREAM,22.0,13.780415,100.585734
R_78198,Restaurant DOF,ICECREAM,12.0,13.7829699,100.4977766
R_78197,Restaurant DOG,ICECREAM,10.0,13.7169034,100.7463613
R_78188,Restaurant DOH,ICECREAM,53.0,13.726722,100.51015
R_78176,Restaurant DOI,ICECREAM,57.0,13.7548555,100.4644205
R_78156,Restaurant DOJ,ICECREAM,79.0,13.762174,100.565334
R_78145,Restaurant DOK,ICECREAM,45.0,13.89067039,100.5044684
R_78141,Restaurant DOL,ICECREAM,13.0,13.775049,100.630034
R_78136,Restaurant DOM,ICECREAM,42.0,13.733106,100.537795
R_78125,Restaurant DON,ICECREAM,29.0,13.7782056,100.5841767
R_78124,Restaurant DOO,ICECREAM,47.0,13.660198,100.429845
R_78113,Restaurant DOP,ICECREAM,51.0,13.9008135,100.5379751
R_78109,Restaurant DOQ,ICECREAM,62.0,13.80859478,100.6497699
R_78101,Restaurant DOR,ICECREAM,32.0,13.697716,100.537954
R_78093,Restaurant DOS,ICECREAM,69.0,13.79856451,100.550077
R_78092,Restaurant DOT,ICECREAM,29.0,13.738565,100.607351
R_78080,Restaurant DOU,ICECREAM,32.0,13.650652,100.595288
R_78070,Restaurant DOV,ICECREAM,38.0,13.6437566,100.5015758
R_78069,Restaurant DOW,ICECREAM,36.0,13.770684,100.62035
R_78059,Restaurant DOX,ICECREAM,34.0,13.70611599,100.5319414
R_78044,Restaurant DOY,ICECREAM,40.0,13.76120934,100.6027779
R_78041,Restaurant DOZ,ICECREAM,25.0,13.921467,100.673691
R_78035,Restaurant DPA,ICECREAM,26.0,13.73323105,100.5692051
R_78024,Restaurant DPB,ICECREAM,74.0,13.712601,100.43273
R_78021,Restaurant DPC,ICECREAM,55.0,13.78798683,100.5751131
R_78020,Restaurant DPD,ICECREAM,39.0,13.64964761,100.4905516
R_78014,Restaurant DPE,ICECREAM,18.0,13.74149127,100.5102823
R_77985,Restaurant DPF,ICECREAM,69.0,13.769484,100.590585
R_77981,Restaurant DPG,ICECREAM,73.0,13.72793022,100.4995337
R_77975,Restaurant DPH,ICECREAM,13.0,13.750999,100.537403
R_77973,Restaurant DPI,ICECREAM,59.0,13.9382614,100.6251412
R_77964,Restaurant DPJ,ICECREAM,63.0,13.75455521,100.5422569
R_77957,Restaurant DPK,ICECREAM,58.0,13.761971,100.568745
R_77946,Restaurant DPL,ICECREAM,43.0,13.729781,100.655024
R_77934,Restaurant DPM,ICECREAM,25.0,13.87111682,100.6055641
R_77930,Restaurant DPN,ICECREAM,17.0,13.777402,100.663626
R_77926,Restaurant DPO,ICECREAM,15.0,13.729052,100.53004
R_77922,Restaurant DPP,ICECREAM,49.0,13.779673,100.641332
R_77912,Restaurant DPQ,ICECREAM,72.0,13.768669,100.5395772
R_77910,Restaurant DPR,ICECREAM,45.0,13.743968,100.486644
R_77895,Restaurant DPS,ICECREAM,54.0,13.8098638,100.5682003
R_77893,Restaurant DPT,ICECREAM,33.0,13.88280634,100.5132618
R_77889,Restaurant DPU,ICECREAM,24.0,13.705837,100.468099
R_77883,Restaurant DPV,ICECREAM,14.0,13.732674,100.567995
R_77882,Restaurant DPW,ICECREAM,35.0,13.730844,100.42835
R_77878,Restaurant DPX,ICECREAM,38.0,13.82517253,100.6180251
R_77864,Restaurant DPY,ICECREAM,17.0,13.7028344,100.6021681
R_77856,Restaurant DPZ,ICECREAM,65.0,13.834187,100.665101
R_77841,Restaurant DQA,ICECREAM,35.0,13.860779,100.524481
R_77826,Restaurant DQB,ICECREAM,29.0,13.709774,100.535369
R_77808,Restaurant DQC,ICECREAM,50.0,13.7269397,100.5099961
R_77804,Restaurant DQD,ICECREAM,34.0,13.6777181,100.4347664
R_77803,Restaurant DQE,ICECREAM,76.0,13.7637706,100.709792
R_77797,Restaurant DQF,ICECREAM,19.0,13.97178024,100.6653965
R_77794,Restaurant DQG,ICECREAM,34.0,13.60428637,100.5069429
R_77793,Restaurant DQH,ICECREAM,35.0,13.754417,100.699153
R_77789,Restaurant DQI,ICECREAM,63.0,13.81014809,100.6494452
R_77753,Restaurant DQJ,ICECREAM,26.0,13.85096478,100.5809425
R_77748,Restaurant DQK,ICECREAM,23.0,13.815929,100.560043
R_77741,Restaurant DQL,ICECREAM,78.0,13.91844773,100.6834871
R_77740,Restaurant DQM,ICECREAM,77.0,13.750993,100.510933
R_77737,Restaurant DQN,ICECREAM,39.0,13.7525462,100.4983941
R_77729,Restaurant DQO,ICECREAM,69.0,13.8252285,100.680657
R_77718,Restaurant DQP,ICECREAM,14.0,13.6999276,100.5348879
R_77717,Restaurant DQQ,ICECREAM,34.0,13.83153,100.598679
R_77715,Restaurant DQR,ICECREAM,71.0,13.746231,100.406364
R_77710,Restaurant DQS,ICECREAM,58.0,13.651942,100.497037
R_77709,Restaurant DQT,ICECREAM,23.0,13.93304595,100.6628881
R_77704,Restaurant DQU,ICECREAM,20.0,13.860134,100.511583
R_77700,Restaurant DQV,ICECREAM,10.0,13.91988688,100.6633353
R_77697,Restaurant DQW,ICECREAM,58.0,13.78253731,100.5324541
R_77685,Restaurant DQX,ICECREAM,65.0,13.8486028,100.567305
R_77671,Restaurant DQY,ICECREAM,55.0,13.6332521,100.6243181
R_77666,Restaurant DQZ,ICECREAM,11.0,13.819002,100.593045
R_77655,Restaurant DRA,ICECREAM,27.0,13.744598,100.532841
R_77642,Restaurant DRB,ICECREAM,51.0,13.792536,100.548939
R_77629,Restaurant DRC,ICECREAM,71.0,13.721369,100.531156
R_77625,Restaurant DRD,ICECREAM,59.0,13.82536843,100.6785001
R_77624,Restaurant DRE,ICECREAM,11.0,13.723994,100.529693
R_77616,Restaurant DRF,ICECREAM,42.0,13.771447,100.664231
R_77612,Restaurant DRG,ICECREAM,23.0,13.78251288,100.5324595
R_77607,Restaurant DRH,ICECREAM,63.0,13.716687,100.484359
R_77604,Restaurant DRI,ICECREAM,40.0,13.641527,100.610004
R_77583,Restaurant DRJ,ICECREAM,25.0,13.888113,100.562399
R_77580,Restaurant DRK,ICECREAM,19.0,13.76780481,100.4265258
R_77576,Restaurant DRL,ICECREAM,17.0,13.677683,100.609802
R_77570,Restaurant DRM,ICECREAM,48.0,13.732822,100.58203
R_77556,Restaurant DRN,ICECREAM,33.0,13.74490472,100.553612
R_77554,Restaurant DRO,ICECREAM,48.0,13.881256,100.4983592
R_77545,Restaurant DRP,ICECREAM,57.0,13.80964739,100.5674482
R_77525,Restaurant DRQ,ICECREAM,55.0,13.7441605,100.499648
R_77518,Restaurant DRR,ICECREAM,18.0,13.796616,100.549654
R_77506,Restaurant DRS,ICECREAM,51.0,13.733112,100.530116
R_77492,Restaurant DRT,ICECREAM,31.0,13.75313898,100.4983501
R_77483,Restaurant DRU,ICECREAM,17.0,13.691813,100.664453
R_77480,Restaurant DRV,ICECREAM,63.0,13.76198,100.550876
R_77476,Restaurant DRW,ICECREAM,13.0,13.728499,100.53342
R_77473,Restaurant DRX,ICECREAM,52.0,13.75563345,100.5036345
R_77465,Restaurant DRY,ICECREAM,61.0,13.713314,100.479175
R_77455,Restaurant DRZ,ICECREAM,66.0,13.82418696,100.6131452
R_77452,Restaurant DSA,ICECREAM,60.0,13.811351,100.590099
R_77444,Restaurant DSB,ICECREAM,39.0,13.690457,100.549581
R_77441,Restaurant DSC,ICECREAM,43.0,13.72698,100.5407743
R_77435,Restaurant DSD,ICECREAM,49.0,13.72654242,100.4905111
R_77434,Restaurant DSE,ICECREAM,40.0,13.7445447,100.4923638
R_77421,Restaurant DSF,ICECREAM,76.0,13.73242335,100.5148358
R_77392,Restaurant DSG,ICECREAM,64.0,13.7965976,100.5983369
R_77388,Restaurant DSH,ICECREAM,45.0,13.777778,100.529655
R_77372,Restaurant DSI,ICECREAM,64.0,13.763134,100.494351
R_77371,Restaurant DSJ,ICECREAM,45.0,13.85395003,100.5191936
R_77366,Restaurant DSK,ICECREAM,69.0,13.95274241,100.6649174
R_77360,Restaurant DSL,ICECREAM,24.0,13.913989,100.605303
R_77348,Restaurant DSM,ICECREAM,34.0,13.7614436,100.5689266
R_77342,Restaurant DSN,ICECREAM,18.0,13.742731,100.624568
R_77339,Restaurant DSO,ICECREAM,71.0,13.7303298,100.5814416
R_77333,Restaurant DSP,ICECREAM,17.0,13.72063247,100.596069
R_77328,Restaurant DSQ,ICECREAM,38.0,13.839752,100.496802
R_77312,Restaurant DSR,ICECREAM,30.0,13.73167296,100.569697
R_77301,Restaurant DSS,ICECREAM,43.0,13.765107,100.499848
R_77300,Restaurant DST,ICECREAM,16.0,13.767492,100.643824
